"","V1","V2","V3","V4","V5","V6","V7"
"1",0.403480435743799,0.917965569164022,0.157344539951797,0.121417098285677,-0.455556708084308,-0.0145450954384226,0.0654495524728332
"2",2.91167424774425,3.22381198051706,0.341361861619006,0.169959478256942,1.67527106708204,0.315753522917204,0.710647178428825
"3",0.40446839471008,0.742747175212933,0.14036567429475,0.102588175929504,0.28793437968434,-0.273514118527793,0.994010758477368
"4",0.346628372300564,1.50128900937929,0.146198382575146,0.109370928269615,-0.940809011076009,0.111305061640304,0.494198661678515
"5",0.919892995960241,1.25873828873945,0.351741691369169,0.2242514098153,0.151839889811211,-0.157690910822114,0.81534260070522
"6",0.415404948157466,1.08150902771381,0.429028784505638,0.324445438096022,0.389986567973834,0.375358923938615,0.0536993817030014
"7",1.30637738750832,1.77275823254931,0.170684807559445,0.12097855620549,-0.0720369684389311,0.704303230885994,0.599279796592356
"8",0.199362015045723,0.589439624241859,0.162386514332364,0.115005091067479,-0.882676354513646,-0.382875763838368,0.603746576814347
"9",5.59051863284412,5.90807830178773,0.0962919812297797,0.0692287932252041,0.237602921848967,0.0805872779263176,0.223787708389676
"10",2.81732069347932,3.11390925485158,0.144488088456681,0.101823235483275,0.405543844704249,-0.22033987335632,0.343197443103986
"11",0.312757166674475,1.04966226153851,0.0120709119262166,0.00969793291484333,-0.965223544811507,-0.174322201876055,0.858277828062297
"12",0.495629286378188,0.60557766316775,0.343944679916511,0.243445684202382,-0.806112517342295,-0.477940040174307,0.450976414013199
"13",0.521781232838985,0.660670889496591,0.183660010217513,0.140356074410248,0.321237087128578,0.315180845493774,0.87601723646729
"14",1.18779069316932,1.47547717250861,0.185951052685151,0.130369253493036,0.58556157714782,-0.260327228808753,0.565546700073843
"15",3.43567993474178,3.62467133724364,0.0738211912653256,0.0500550418659158,-0.372090158497568,0.187691352102096,0.794952396010711
"16",2.10913552320025,2.46310110106099,0.162235242317867,0.114527110706463,-0.297363967126847,-0.138103651963929,0.0277561371689381
"17",0.428004837637625,0.890802578946467,0.154357333629651,0.10143520298517,0.075345062530605,-0.0368418112518176,0.793110012210082
"18",1.08683244915096,1.32615850004255,0.0306589334136037,0.0230521108235912,1.28838356938857,-0.105238972715998,0.0907644147769696
"19",0.405812862440863,0.616433953511697,0.285123503488279,0.21080774155568,0.418503946657106,-0.252727295342042,0.998825382725033
"20",1.05185897799845,1.24037414809678,0.166898877252674,0.132950791028574,0.314987394854721,-0.0704718174431861,0.594446389269504
"21",0.612224135753727,0.912786726739136,0.113879352724523,0.0966889092846509,0.73027218753368,-0.0397163680178017,0.13680894129971
"22",1.06393995078888,1.42500617238623,0.179065099017952,0.122389373000803,-0.922844556271113,-0.976957990191999,0.106005993494144
"23",4.47608598803764,4.70014193039529,0.265583968021199,0.169125775443091,0.831158879951863,-0.0564264556749502,0.650145418394015
"24",1.61120415575859,1.97751276385495,0.187784183486717,0.143347892740441,0.781936151959058,0.87142452064942,0.193795682908849
"25",0.635355337728498,0.860157625255664,0.0313246445992715,0.0266245042497693,0.394817558827645,-0.602113423680153,0.851203598190011
