1.543853950500488281e+01,1.792583084106445312e+01,2.141888061357732909e-07,2.368384788287158926e-08
3.401293563842773438e+01,3.888018798828125000e+01,2.726207870562546987e-08,3.661420056033648507e-09
5.202475547790527344e+00,6.115062236785888672e+00,6.056921863506481429e-06,8.886738008251349186e-07
1.965448760986328125e+01,2.291119384765625000e+01,6.980285596758228905e-07,1.077294038975828983e-07
5.995156288146972656e+00,7.201065540313720703e+00,1.536918414141164035e-05,2.596481139760520307e-06
1.746960258483886719e+01,2.032888412475585938e+01,6.303652732797537794e-06,7.084233851761823075e-07
2.727949380874633789e+00,3.055034399032592773e+00,2.132247128411313142e-05,5.452026711094681843e-06
2.038672828674316406e+01,2.334910774230957031e+01,3.560960942283752928e-06,5.188078159301667824e-07
8.607702255249023438e+00,1.000272369384765625e+01,2.394734908262030615e-06,4.656190668028692414e-07
3.992722928524017334e-01,4.119199216365814209e-01,4.235864682822221283e-05,9.967903903951302880e-06
1.812405776977539062e+01,2.010933876037597656e+01,1.811911121141207559e-09,1.161901130863896014e-10
1.890902137756347656e+01,2.121182632446289062e+01,1.197137444730600464e-09,3.478861643202435516e-11
2.795835685729980469e+01,3.263619232177734375e+01,3.181521268658116242e-09,1.396625592953171235e-10
7.310763001441955566e-01,8.181158900260925293e-01,3.064617509762612713e-07,3.268855347515753351e-08
3.427957534790039062e+01,3.980232620239257812e+01,2.466105257781237015e-07,2.647042945946864734e-08
6.015761494636535645e-01,8.639570474624633789e-01,6.271874408714239735e-08,6.168068944489846217e-09
2.686971092224121094e+01,3.093772125244140625e+01,1.526360730486064909e-05,2.472085977978100146e-06
1.797190475463867188e+01,2.085397338867187500e+01,1.199006784569078832e-05,2.105915357486498607e-06
5.503538131713867188e+00,6.039074897766113281e+00,1.955401770686870933e-04,5.558662652010992744e-05
1.238395214080810547e+01,1.362640953063964844e+01,6.021766429558594869e-02,3.766732920400539530e-02
4.660437583923339844e+00,5.220460414886474609e+00,6.469364113372177982e-03,2.547185386291062059e-03
4.832658171653747559e-01,6.643408536911010742e-01,8.242743460284973622e-06,1.554792434188545514e-06
2.573455429077148438e+01,2.983068466186523438e+01,7.299962792119973898e-04,2.948218624299059343e-04
8.365951538085937500e+00,9.625910758972167969e+00,2.779344396536265194e-05,4.544932931727085901e-06
5.064935684204101562e+00,5.714437484741210938e+00,4.134515019238449440e-07,5.683533255140815754e-08
1.640690040588378906e+01,1.813288307189941406e+01,1.678990673437130710e-06,2.950630629827699636e-07
1.307917213439941406e+01,1.526384353637695312e+01,6.257052465152845855e-06,1.450597725161095752e-06
4.793694496154785156e+00,5.312095642089843750e+00,6.995975808954391084e-05,2.037054858783360345e-05
4.147416114807128906e+00,4.338574409484863281e+00,2.056224210784607376e-03,9.894984340424461955e-04
1.884867477416992188e+01,2.168568420410156250e+01,5.187425289321367927e-08,4.725276114836418628e-09
3.297636795043945312e+01,3.747431182861328125e+01,1.236281201566880039e-03,4.288663399737990822e-04
7.051970362663269043e-01,8.375985026359558105e-01,7.687785020693560512e-06,1.549101831976873456e-06
2.199682617187500000e+01,2.536601066589355469e+01,1.061612356634267229e-06,2.494456811108491934e-07
1.831726837158203125e+01,2.135381317138671875e+01,1.211181371244540728e-04,3.399414467347705582e-05
2.779311418533325195e+00,3.638658523559570312e+00,2.458318841264128807e-05,7.660940876508259834e-06
7.521533966064453125e-01,9.596604108810424805e-01,2.713697216188970529e-05,4.970719720276406406e-06
2.079355049133300781e+01,2.324159431457519531e+01,1.518279557380702305e-01,1.143688860087626047e-01
1.730067253112792969e+01,1.945274353027343750e+01,4.129743738923163932e-06,7.267455375270515106e-07
5.431840896606445312e+00,6.071469783782958984e+00,1.231291490988439818e-08,1.094696999714983576e-09
1.648642539978027344e+01,1.869501495361328125e+01,3.310296481373597999e-12,1.081912337497215049e-13
3.049956703186035156e+01,3.451608276367187500e+01,8.602987033146103357e-05,2.253474360502938367e-05
2.416965723037719727e+00,2.531702518463134766e+00,2.803488142860688370e-05,6.226388372054803000e-06
6.067482233047485352e-01,6.857715249061584473e-01,1.175922968697895588e-03,3.928982036267569811e-04
2.450515937805175781e+01,2.756145095825195312e+01,6.900962927477993780e-04,2.385799407785271775e-04
6.190958619117736816e-01,7.618404030799865723e-01,2.407463750575544736e-08,2.536641063866085233e-09
7.109249114990234375e+00,8.270835876464843750e+00,6.536809645824037673e-05,1.305598571388344453e-05
9.812080383300781250e+00,1.117821502685546875e+01,7.071310879624981283e-07,9.823933450059385564e-08
2.764439392089843750e+01,3.070527076721191406e+01,2.370600127310495964e-08,2.904526119618111579e-09
3.699560761451721191e-01,1.116839170455932617e+00,4.445867224367461290e-08,3.960720196261036108e-09
1.106225967407226562e+01,1.273728752136230469e+01,1.508482648654441149e-05,3.839395068483408835e-06
1.736777496337890625e+01,1.939298248291015625e+01,1.445213105299991696e-07,1.576819352866465351e-08
2.698983001708984375e+01,3.003327560424804688e+01,7.217291506604550655e-03,3.995919893053145877e-03
1.155620861053466797e+01,1.304649829864501953e+01,1.139454586240873368e-09,5.721290108340326697e-11
8.643051385879516602e-01,1.262006759643554688e+00,7.915402855385167413e-08,7.054200945599831130e-09
7.967896461486816406e+00,8.236728668212890625e+00,1.458512944220169416e-04,4.047625425535050780e-05
1.570437431335449219e+01,1.779565238952636719e+01,1.447857997316503997e-05,2.888817531632170699e-06
1.617208480834960938e+01,1.815707588195800781e+01,1.117185732812941978e-09,1.144335182168276788e-10
3.631776809692382812e+01,4.099891281127929688e+01,7.307907951381586997e-05,1.812947012291843407e-05
1.874033927917480469e+01,2.137927246093750000e+01,1.632650498378795945e-05,3.010159091321185088e-06
1.288194847106933594e+01,1.469640636444091797e+01,2.858020965168517336e-06,4.567176860037491792e-07
2.083339500427246094e+01,2.390124702453613281e+01,4.038798698346057758e-03,1.599764521145352614e-03
3.256651306152343750e+01,3.668319702148437500e+01,4.234077773945799095e-07,6.949583974957818100e-08
1.779515647888183594e+01,1.981988143920898438e+01,1.739888624674446049e-06,2.561644336651625053e-07
2.633924102783203125e+01,3.122977066040039062e+01,9.037411374812620579e-10,2.390831976839535855e-11
1.465600371360778809e+00,1.549015402793884277e+00,1.758056250578121649e-08,1.435137231275973591e-09
1.199443054199218750e+01,1.366648864746093750e+01,1.189693720613504979e-04,3.506616383602834119e-05
8.012261390686035156e+00,9.440706253051757812e+00,5.960125627479939681e-05,1.253128937522829389e-05
1.709063649177551270e-01,4.174766540527343750e-01,2.151395881389017717e-06,3.850470126076643851e-07
9.883440971374511719e+00,1.089157390594482422e+01,1.153328682634846558e-05,3.032743404296489587e-06
1.162768554687500000e+01,1.320810890197753906e+01,7.160135378547760610e-06,1.332433371137309308e-06
3.589785814285278320e+00,4.048808097839355469e+00,7.257675763205906350e-06,1.707625685021252337e-06
1.376806163787841797e+01,1.607794189453125000e+01,8.646966233039066196e-07,1.812291003377985987e-07
4.740750193595886230e-01,6.985536813735961914e-01,1.405687671501842928e-05,2.779530363539173266e-06
6.548871040344238281e+00,8.176108360290527344e+00,6.994506925498966687e-04,2.292420919386417566e-04
2.626753151416778564e-01,5.570585727691650391e-01,2.043696539777428711e-08,1.656248471704202530e-09
1.188219642639160156e+01,1.369587612152099609e+01,3.412950222436705872e-07,3.131637438258394468e-08
1.327964210510253906e+01,1.469224548339843750e+01,3.610617403334792641e-03,1.636854879044358224e-03
1.378310680389404297e+00,2.094759464263916016e+00,1.284743890717088277e-07,1.533476268189559732e-08
5.605659008026123047e+00,6.391668319702148438e+00,1.541078885800573062e-04,4.533280327939648302e-05
1.369270801544189453e+01,1.630367088317871094e+01,2.708598216549784610e-05,5.180669288229466929e-06
1.888526725769042969e+01,2.169265174865722656e+01,4.681749776747068381e-08,4.110808971002910539e-09
2.889265060424804688e+01,3.346729278564453125e+01,1.081511652456512707e-08,1.109797753695573874e-09
1.458335494995117188e+01,1.633804512023925781e+01,5.251859480970288985e-06,1.145295473237162298e-06
1.416228675842285156e+01,1.676406669616699219e+01,4.992477153908936316e-09,3.295708705941535754e-10
7.705317139625549316e-01,8.490830063819885254e-01,2.179550539993524438e-06,3.773495645398305953e-07
1.684491920471191406e+01,1.948139953613281250e+01,3.240609567389807211e-05,6.492460613405359737e-06
2.306846237182617188e+01,2.601381111145019531e+01,4.533883262713978013e-07,9.590330263264945643e-08
2.470083045959472656e+01,2.777998161315917969e+01,3.321181966053909917e-06,7.612880206786520887e-07
2.444738769531250000e+01,2.700326919555664062e+01,2.427620683476128249e-06,3.805750932728280134e-07
5.849218368530273438e-01,6.969255805015563965e-01,8.319517574850721076e-09,5.402666647391640709e-10
1.951758384704589844e+01,2.217727851867675781e+01,6.263110491344647812e-08,5.500515432022012874e-09
