9.994780140231260823e-01,9.975931279013261488e-01,9.769587954744998193e-01
9.981217860283637666e-01,9.999522767274724444e-01,9.530156525144350965e-01
9.743452392164471121e-01,9.914472449493221262e-01,9.342646733208607168e-01
9.989522639449224251e-01,9.795663583737139746e-01,9.459026481330945479e-01
9.999141101723834080e-01,9.999930102780770769e-01,9.956900741149117273e-01
9.997116613356271664e-01,9.846942383790293629e-01,9.871620866672816685e-01
9.958441981525495423e-01,9.999152242995770212e-01,9.959341164530206569e-01
9.996052259846175403e-01,9.975966028078013803e-01,9.938890246820391017e-01
9.996179050632086893e-01,9.870879326934112186e-01,9.996489864926728641e-01
9.978283740229376697e-01,9.977696855852210556e-01,9.998267569649728070e-01
9.961608561961270425e-01,9.929637655340337599e-01,9.953705035998263728e-01
9.999146584556579676e-01,9.919028366534496932e-01,9.310970482445106722e-01
9.998917587245235161e-01,9.992437218563738899e-01,9.959488807367375962e-01
9.961668970129021750e-01,9.999544753526228291e-01,9.984514073700507808e-01
9.957022028264267410e-01,9.991781086348157093e-01,9.818965305483220440e-01
9.995800134930815650e-01,9.998360494439617607e-01,9.996445584353486069e-01
9.998237624425372339e-01,9.988041370603670810e-01,9.989355887075861418e-01
9.989070047391281904e-01,9.918915129936609620e-01,9.942621568035285851e-01
9.999968876620632940e-01,9.421423592268960423e-01,9.976535343233112751e-01
9.957875910812263864e-01,9.735825021532249490e-01,9.916012071413984330e-01
9.999817390878069645e-01,9.969870829891379627e-01,9.960835120094577722e-01
9.997006139640226552e-01,9.901371972241230779e-01,9.983209931275816018e-01
9.944762231924190177e-01,9.998972750820140920e-01,9.371028168866208929e-01
9.999982822614895683e-01,9.997125029099497295e-01,9.689380681994232969e-01
9.962308759415616777e-01,9.918432876375977703e-01,9.316226990108202877e-01
9.999928803280804246e-01,9.938607749279230186e-01,9.928174683977279980e-01
9.826762630460762482e-01,9.460298196077780997e-01,9.994680873555147338e-01
9.995755993965667052e-01,9.645658472506242198e-01,9.879027630445269548e-01
9.998144039769847335e-01,9.999857082091996308e-01,9.949018981706174714e-01
9.999798982722905016e-01,9.969231706849475128e-01,9.908225315505890807e-01
9.997868684215978075e-01,9.945809190372073560e-01,9.978959212344418184e-01
9.998591234804274919e-01,9.970902234849492451e-01,9.995617115145415399e-01
9.989569123266712758e-01,9.999213318709281317e-01,9.849248598817657019e-01
9.991367197442906356e-01,9.995338768362838078e-01,9.340040931335579222e-01
9.997926055859076566e-01,9.738257528274449903e-01,9.993161938138563904e-01
9.999891316221922732e-01,9.964306734579762015e-01,9.916524470871133090e-01
9.999995788037095990e-01,7.566603722158160572e-01,9.999629109122248893e-01
9.995515488972845919e-01,9.989518624388009638e-01,9.843210774922683814e-01
9.999430299479528106e-01,9.838920331922098583e-01,9.892989540407013394e-01
9.999818842232940375e-01,9.958874941049089546e-01,9.974407219548767634e-01
9.979880749629422843e-01,9.884678478736116380e-01,9.907901995097644354e-01
9.995245741101133063e-01,9.189351866783166400e-01,9.998295128848986302e-01
9.986207023161257634e-01,9.978631715955544879e-01,9.639030975069581286e-01
9.977565629382476597e-01,9.701409844834970597e-01,9.924820187302767494e-01
9.916307690835745037e-01,9.999438937511382353e-01,8.136923474260908673e-01
9.963428097563634678e-01,9.997636613424376595e-01,9.956124602797312706e-01
9.960710447483922536e-01,9.989504812462113303e-01,9.976332492400582508e-01
9.982146292134612686e-01,9.804114810037607430e-01,5.431753302163866426e-01
9.990075003839342660e-01,9.968645187054858692e-01,9.927783327740240527e-01
9.992209090719974540e-01,9.999354712871240114e-01,9.847331324212904580e-01
9.999990571500567693e-01,9.997881637718213366e-01,9.679137716507049127e-01
9.965131471047767864e-01,9.961931636196932338e-01,9.995081020772229596e-01
9.995443542369446543e-01,9.977165356103685490e-01,9.451363082120125547e-01
9.998630721721973869e-01,9.994282768099114200e-01,9.962230368940020453e-01
9.990306505226496103e-01,9.921150299972576470e-01,9.986593534520327164e-01
9.998435505790121969e-01,9.431393577854426669e-01,9.983431390436968700e-01
9.999664603793451123e-01,9.840735787244356825e-01,9.564424540768405869e-01
9.998765212386080403e-01,9.999462848547777671e-01,9.997352288927690012e-01
9.999649970727304549e-01,9.346466441198999497e-01,9.961232775171012799e-01
9.987907475319974804e-01,9.970124038912814290e-01,9.961046190520690402e-01
9.999299551901901228e-01,9.985883394196679586e-01,9.819759347333317789e-01
9.935564884408938369e-01,9.944218125273737163e-01,9.997430296356206725e-01
9.998170536809642961e-01,9.888397561486526044e-01,9.873648579575443618e-01
9.999917567180465205e-01,9.968731295337609488e-01,9.997315038580234514e-01
9.974728439815653269e-01,9.958963061275516448e-01,9.989274122997224836e-01
9.841525434720059806e-01,9.970139362864185451e-01,9.602009000424486240e-01
9.950840614649376636e-01,9.997833099040912552e-01,9.828535913740997776e-01
9.998645058136853558e-01,9.999883242433620367e-01,9.979684396853349959e-01
9.975137842863881499e-01,9.938959207512020333e-01,9.984465432643858662e-01
9.998795688645932822e-01,9.999310115010020539e-01,9.961720827394120459e-01
9.997166768163137096e-01,9.994132715409682621e-01,9.972423587558774116e-01
9.992349192778402500e-01,7.432993472995161888e-01,9.691935017106327876e-01
9.997519144906175104e-01,9.938259815108563267e-01,9.499333063944181976e-01
9.996438313772932904e-01,8.207901766829635015e-01,9.816929692607334612e-01
9.987672126166899922e-01,8.567753979773291562e-01,9.883852491596087919e-01
9.998611620055268823e-01,9.968683759899326091e-01,9.735507221057708716e-01
9.999832332093319121e-01,9.516216488259219286e-01,9.999735142781760455e-01
9.890311886611686809e-01,9.953239580834801759e-01,9.924304947100131002e-01
9.998752090177547291e-01,9.994535763880481039e-01,9.998302552325717407e-01
9.999965213482371329e-01,9.988884017317084529e-01,9.756682040189874616e-01
9.999441699222632041e-01,9.952834000995706143e-01,9.999902040729988784e-01
9.988805211475785262e-01,9.896419397127815820e-01,9.839644612034630367e-01
9.997098680381589775e-01,9.865891697951819639e-01,9.986761880145720305e-01
9.982576376423992759e-01,9.301108313180530551e-01,9.994612291509821222e-01
9.999622897521928122e-01,9.989154481251648621e-01,9.883480749395816556e-01
9.986259273000315240e-01,9.981982488174726553e-01,9.555635930659323041e-01
9.998396224388717002e-01,9.684339303486679817e-01,9.977489907860852547e-01
9.999800443687689722e-01,9.997608089397105324e-01,9.992711483474228107e-01
9.972279029445786369e-01,9.997568300537973407e-01,8.758929784355703463e-01
9.930538945398825756e-01,9.997003452351065356e-01,9.844744636792706061e-01
9.999083417743191982e-01,9.939788998412213417e-01,9.852014757056546390e-01
9.999986205839790365e-01,9.701572837875166444e-01,9.944129915225741190e-01
9.996341211534098825e-01,9.983486313067171380e-01,9.767147446029795788e-01
9.991613313338542079e-01,9.998542830381672575e-01,9.999808039427220407e-01
9.999497557893128885e-01,9.989885254722279395e-01,7.705015409728717124e-01
9.965830982616669109e-01,9.927684992805116959e-01,9.972537994150406648e-01
9.999792179703638206e-01,9.856887141646990536e-01,9.994053285058066560e-01
9.998880161839949210e-01,9.862405704150949415e-01,9.246768049857885252e-01
9.672981387776735662e-01,9.993132859298844428e-01,9.894213306564474397e-01
9.998955382714618256e-01,9.974873847799123894e-01,4.963307132455624937e-01
9.982249764439247164e-01,9.764887085498650254e-01,9.999828142375708495e-01
9.996531449182437523e-01,9.995351455182260869e-01,9.621831685343646967e-01
9.999993716061088556e-01,9.960486252765672344e-01,9.994379275177149857e-01
