2.526847457885742188e+01,5.678873062133789062e+01,7.815970093361102045e-14,0.000000000000000000e+00
2.576705515384674072e-01,1.148821115493774414e+00,3.469607934292184837e-11,5.551115123125782702e-17
3.745375061035156250e+01,7.667903900146484375e+01,5.077804288156073653e-10,5.551115123125782702e-17
1.823435351252555847e-02,8.495524525642395020e-02,1.112365755062683093e-11,5.551115123125782702e-17
3.286660090088844299e-02,1.178583651781082153e-01,5.242099104796338338e-08,1.831867990631508292e-15
3.008657097816467285e-01,3.440220952033996582e-01,2.594030545921555131e-11,5.551115123125782702e-17
3.330240011215209961e+00,3.350590467453002930e+00,4.447861641887485007e-06,1.144239147876646712e-10
1.305046081542968750e-01,1.986889541149139404e-01,6.657469159287998650e-08,6.994405055138486205e-15
4.470041275024414062e+00,8.404645919799804688e+00,9.139168866134639302e-10,5.551115123125782702e-17
3.686410903930664062e+01,6.716139221191406250e+01,3.124585012614922164e-06,9.121898791875082679e-10
2.805391120910644531e+01,5.190853881835937500e+01,1.032482210838736592e-09,5.551115123125782702e-17
3.889771550893783569e-02,2.598140239715576172e-01,9.750990631607336923e-08,1.013800154936461695e-12
4.127917098999023438e+01,6.972130584716796875e+01,2.262973142208579702e-11,5.551115123125782702e-17
1.218191266059875488e+00,1.389076590538024902e+00,3.482449884018024022e-10,5.551115123125782702e-17
3.018968391418457031e+01,5.434721374511718750e+01,7.319346391199132995e-07,1.349165223984982731e-11
2.466263961791992188e+01,4.930359649658203125e+01,2.021546319230793642e-08,3.174127627403322549e-13
2.492523002624511719e+01,4.492378234863281250e+01,3.122058167548402707e-10,5.551115123125782702e-17
3.054087066650390625e+01,6.044718933105468750e+01,1.924466142000369473e-11,0.000000000000000000e+00
2.938481140136718750e+01,5.158914947509765625e+01,1.345716081346814974e-07,6.439293542825907934e-13
1.468556970357894897e-01,2.173305898904800415e-01,1.019401840718359153e-09,5.551115123125782702e-17
4.265552520751953125e+01,6.904237365722656250e+01,7.377409794173672708e-11,0.000000000000000000e+00
2.096916437149047852e+00,2.214538335800170898e+00,7.850176630408434164e-07,4.387046281806306069e-13
4.121465206146240234e+00,7.065760612487792969e+00,2.863866734315045903e-07,1.129102367158907327e-11
1.123898983001708984e+01,1.794636154174804688e+01,2.130022689811328362e-05,2.442037683181297325e-10
2.232899516820907593e-01,2.423221617937088013e-01,1.015965089834480750e-12,5.551115123125782702e-17
9.567615389823913574e-01,1.442024946212768555e+00,1.042389508043584101e-10,0.000000000000000000e+00
3.671186447143554688e+01,6.720503234863281250e+01,5.126884561335032231e-08,3.669287096386142366e-14
2.940362453460693359e+00,3.978836059570312500e+00,1.335983710500365795e-04,2.234615714691301491e-09
2.283348083496093750e+01,4.373468780517578125e+01,1.179389919059303793e-11,5.551115123125782702e-17
2.088635444641113281e+00,2.515861511230468750e+00,4.490445056268294044e-02,5.951158829925140559e-03
2.577639389038085938e+01,6.037177658081054688e+01,4.014795551565697451e-08,7.771561172376095783e-16
2.274199426174163818e-01,2.271875858306884766e+00,1.661440574007855275e-08,3.615996391204134852e-13
1.456936001777648926e-01,4.187967181205749512e-01,5.910401562614353566e-07,1.654787418203795824e-13
