6.167415063828229904e-03,1.375295221805572510e-01,5.676840769095488071e-01,3.449586015770442216e-01
7.394948482513427734e+00,1.362136459350585938e+01,1.435822244150140592e-01,8.659543560392823913e-02
6.980702877044677734e+00,1.035240173339843750e+01,7.524559785181044180e-01,5.923358653493898673e-01
4.663526058197021484e+00,5.734518051147460938e+00,1.317156301782730354e-01,3.397215960119620570e-02
3.700850531458854675e-02,5.629802867770195007e-02,4.624034153196304731e-02,7.512412143709901180e-03
1.644868254661560059e+00,1.649634599685668945e+00,5.856191989534897946e-01,4.720469531148775433e-01
2.972796559333801270e-02,1.826159656047821045e-01,6.085482166679285765e-01,5.274195333985468581e-01
3.745859622955322266e+00,8.562987327575683594e+00,6.066490744472928798e-01,2.653465054008232737e-01
2.065057754516601562e+00,2.137688398361206055e+00,4.632162879600848493e-01,3.933372217828879358e-01
4.361633777618408203e+00,7.909228324890136719e+00,2.783014170700548462e-02,5.692023397648182659e-04
9.382434189319610596e-03,3.881150111556053162e-02,5.562589448409955839e-01,4.352223618592874210e-01
6.656669974327087402e-01,8.767656683921813965e-01,9.031746406037827191e-02,4.599480289573204539e-02
5.211986228823661804e-02,2.150488942861557007e-01,8.406313886966199078e-01,7.196031686358446144e-01
2.545832693576812744e-01,2.601014614105224609e+00,2.183185557870078175e-01,1.424412184303380791e-01
3.769159615039825439e-01,3.881538510322570801e-01,4.777958312706759858e-01,3.631609513493435082e-01
8.984065800905227661e-02,1.021934151649475098e-01,4.377188693659682106e-01,2.690862151248232803e-01
1.394128892570734024e-02,1.589055210351943970e-01,7.838383578945747887e-01,4.365317324740688454e-01
1.512540102005004883e+00,1.577378392219543457e+00,2.199980260938858567e-01,1.559531872412095455e-02
5.118706703186035156e+00,8.873544692993164062e+00,6.760638843621279426e-01,3.942109984927505417e-01
1.242213789373636246e-02,5.538916960358619690e-02,1.502799420160394472e-02,9.118685966474082694e-03
1.066766753792762756e-01,1.751482486724853516e-01,7.736667755849269135e-01,5.882663159900641814e-01
4.887115582823753357e-02,7.641533017158508301e-02,4.877201254141234621e-01,1.720345112846305424e-02
4.108855724334716797e+00,6.095983505249023438e+00,1.008253964422614057e-01,2.100819560638844674e-02
9.672915562987327576e-03,3.833250701427459717e-02,4.986630842462911328e-01,3.689958037449599937e-01
1.309240516275167465e-02,3.731151223182678223e-01,5.695143326536492578e-01,3.608430863211417039e-01
1.168571859598159790e-01,1.490406841039657593e-01,8.093444131402036668e-01,5.508357677877625536e-01
9.527185931801795959e-03,4.557157456874847412e-01,2.094728057504932073e-01,9.275689307481327361e-02
5.477017760276794434e-01,5.729264020919799805e-01,4.645335161911955391e-01,3.903803817903100382e-01
4.848012924194335938e+00,8.643026351928710938e+00,1.718325304247126373e-01,3.311935888211281487e-02
6.515246033668518066e-01,7.337627410888671875e-01,3.630828288734676557e-01,1.726593382826213663e-02
3.495604276657104492e+00,7.345028877258300781e+00,3.844367758149336289e-03,1.320190756161077061e-04
4.100800491869449615e-03,1.173409521579742432e-01,8.592868425426845036e-01,7.568379669058871162e-01
5.559316650032997131e-02,6.798544526100158691e-02,4.395876711980495344e-01,8.919087997889790786e-02
3.839337527751922607e-01,4.002641737461090088e-01,8.122180487683393624e-01,6.684166751247533345e-01
7.041879177093505859e+00,7.107965469360351562e+00,6.891998224279882734e-01,4.352491121484919345e-01
1.812840700149536133e+00,2.905167102813720703e+00,6.270116028182228796e-01,4.187432849662520717e-01
3.721245750784873962e-02,3.873941004276275635e-01,3.155318316569748482e-01,1.314605486770509257e-01
1.046975135803222656e+00,1.487303376197814941e+00,5.523027221567209377e-01,3.736181557830715594e-01
9.745269268751144409e-02,5.983990430831909180e-01,2.547007142556300119e-01,3.139970481507953215e-02
2.984020233154296875e+00,6.293625831604003906e+00,4.894099659075256681e-01,2.483252345332200850e-01
